scale,selectivity,complexity,query,method,latency_ms,rows,safe_by_rule,error
0.06,0.5,1,q7_customer_summary,post_join_filter,2.1945,108,1,
0.06,0.5,1,q7_customer_summary,view_barrier,6.2621,108,1,
0.06,0.5,1,q7_customer_summary,oblivious_forced,2.3316,108,1,
0.06,0.5,1,q7_customer_summary,predicate_injection,1.0696,108,1,
0.06,0.5,1,q7_customer_summary,pcqv_no_stats,0.9068,108,1,
0.06,0.5,1,q7_customer_summary,pcqv_forced,1.0596,108,1,
0.06,0.5,1,q7_customer_summary,pcqv,1.1282,108,1,
0.06,0.5,1,q7_customer_summary,oracle_order,1.1465,108,1,
0.06,0.5,1,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.5,1,q8_sensitive_product_scan,post_join_filter,8.255,39,1,
0.06,0.5,1,q8_sensitive_product_scan,view_barrier,12.4834,39,1,
0.06,0.5,1,q8_sensitive_product_scan,oblivious_forced,7.9449,39,1,
0.06,0.5,1,q8_sensitive_product_scan,predicate_injection,3.3231,39,1,
0.06,0.5,1,q8_sensitive_product_scan,pcqv_no_stats,3.1272,39,1,
0.06,0.5,1,q8_sensitive_product_scan,pcqv_forced,3.3187,39,1,
0.06,0.5,1,q8_sensitive_product_scan,pcqv,3.5403,39,1,
0.06,0.5,1,q8_sensitive_product_scan,oracle_order,3.2478,39,1,
0.06,0.5,1,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.5,1,q9_ticket_topic_segments,post_join_filter,1.8989,25,1,
0.06,0.5,1,q9_ticket_topic_segments,view_barrier,3.8827,25,1,
0.06,0.5,1,q9_ticket_topic_segments,oblivious_forced,1.8466,25,1,
0.06,0.5,1,q9_ticket_topic_segments,predicate_injection,3.0191,25,1,
0.06,0.5,1,q9_ticket_topic_segments,pcqv_no_stats,2.1248,25,1,
0.06,0.5,1,q9_ticket_topic_segments,pcqv_forced,2.1265,25,1,
0.06,0.5,1,q9_ticket_topic_segments,pcqv,2.0682,25,1,
0.06,0.5,1,q9_ticket_topic_segments,oracle_order,2.1005,25,1,
0.06,0.5,1,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.5,1,q10_acl_customer_rows,post_join_filter,0.6196,265,1,
0.06,0.5,1,q10_acl_customer_rows,view_barrier,1.0228,265,1,
0.06,0.5,1,q10_acl_customer_rows,oblivious_forced,0.6218,265,1,
0.06,0.5,1,q10_acl_customer_rows,predicate_injection,0.6095,265,1,
0.06,0.5,1,q10_acl_customer_rows,pcqv_no_stats,0.559,265,1,
0.06,0.5,1,q10_acl_customer_rows,pcqv_forced,0.5807,265,1,
0.06,0.5,1,q10_acl_customer_rows,pcqv,0.5706,265,1,
0.06,0.5,1,q10_acl_customer_rows,oracle_order,0.5901,265,1,
0.06,0.5,1,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.5,1,q11_order_ticket_bridge,post_join_filter,6.2683,40,1,
0.06,0.5,1,q11_order_ticket_bridge,view_barrier,8.9941,40,1,
0.06,0.5,1,q11_order_ticket_bridge,oblivious_forced,5.5062,40,1,
0.06,0.5,1,q11_order_ticket_bridge,predicate_injection,5.7331,40,1,
0.06,0.5,1,q11_order_ticket_bridge,pcqv_no_stats,4.6586,40,1,
0.06,0.5,1,q11_order_ticket_bridge,pcqv_forced,4.5647,40,1,
0.06,0.5,1,q11_order_ticket_bridge,pcqv,5.6832,40,1,
0.06,0.5,1,q11_order_ticket_bridge,oracle_order,4.4689,40,1,
0.06,0.5,1,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.5,1,q12_product_segment_revenue,post_join_filter,22.8805,27,1,
0.06,0.5,1,q12_product_segment_revenue,view_barrier,23.9757,27,1,
0.06,0.5,1,q12_product_segment_revenue,oblivious_forced,20.5766,27,1,
0.06,0.5,1,q12_product_segment_revenue,predicate_injection,19.6464,27,1,
0.06,0.5,1,q12_product_segment_revenue,pcqv_no_stats,30.6162,27,1,
0.06,0.5,1,q12_product_segment_revenue,pcqv_forced,22.554,27,1,
0.06,0.5,1,q12_product_segment_revenue,pcqv,21.0396,27,1,
0.06,0.5,1,q12_product_segment_revenue,oracle_order,19.5721,27,1,
0.06,0.5,1,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.5,1,q13_order_lineitem_rows,post_join_filter,15.8372,300,1,
0.06,0.5,1,q13_order_lineitem_rows,view_barrier,15.0359,300,1,
0.06,0.5,1,q13_order_lineitem_rows,oblivious_forced,17.0289,300,1,
0.06,0.5,1,q13_order_lineitem_rows,predicate_injection,16.6754,300,1,
0.06,0.5,1,q13_order_lineitem_rows,pcqv_no_stats,17.4551,300,1,
0.06,0.5,1,q13_order_lineitem_rows,pcqv_forced,16.0005,300,1,
0.06,0.5,1,q13_order_lineitem_rows,pcqv,15.7265,300,1,
0.06,0.5,1,q13_order_lineitem_rows,oracle_order,16.7046,300,1,
0.06,0.5,1,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.5,1,q14_support_owner_rows,post_join_filter,2.2028,300,1,
0.06,0.5,1,q14_support_owner_rows,view_barrier,4.5561,300,1,
0.06,0.5,1,q14_support_owner_rows,oblivious_forced,2.0423,300,1,
0.06,0.5,1,q14_support_owner_rows,predicate_injection,2.1788,300,1,
0.06,0.5,1,q14_support_owner_rows,pcqv_no_stats,2.1686,300,1,
0.06,0.5,1,q14_support_owner_rows,pcqv_forced,2.4486,300,1,
0.06,0.5,1,q14_support_owner_rows,pcqv,2.2114,300,1,
0.06,0.5,1,q14_support_owner_rows,oracle_order,2.1603,300,1,
0.06,0.5,1,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.5,1,q15_clearance_product_rows,post_join_filter,1.5997,48,1,
0.06,0.5,1,q15_clearance_product_rows,view_barrier,11.355,48,1,
0.06,0.5,1,q15_clearance_product_rows,oblivious_forced,1.5149,48,1,
0.06,0.5,1,q15_clearance_product_rows,predicate_injection,1.4785,48,1,
0.06,0.5,1,q15_clearance_product_rows,pcqv_no_stats,1.3335,48,1,
0.06,0.5,1,q15_clearance_product_rows,pcqv_forced,1.6166,48,1,
0.06,0.5,1,q15_clearance_product_rows,pcqv,1.4564,48,1,
0.06,0.5,1,q15_clearance_product_rows,oracle_order,1.4969,48,1,
0.06,0.5,1,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.5,1,q16_region_product_mix,post_join_filter,28.8661,72,1,
0.06,0.5,1,q16_region_product_mix,view_barrier,23.267,72,1,
0.06,0.5,1,q16_region_product_mix,oblivious_forced,25.8697,72,1,
0.06,0.5,1,q16_region_product_mix,predicate_injection,11.4859,72,1,
0.06,0.5,1,q16_region_product_mix,pcqv_no_stats,30.7062,72,1,
0.06,0.5,1,q16_region_product_mix,pcqv_forced,25.8658,72,1,
0.06,0.5,1,q16_region_product_mix,pcqv,13.38,72,1,
0.06,0.5,1,q16_region_product_mix,oracle_order,27.3312,72,1,
0.06,0.5,2,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.5,2,q1_customer_orders,post_join_filter,3.5786,250,1,
0.06,0.5,2,q1_customer_orders,view_barrier,13.8092,250,1,
0.06,0.5,2,q1_customer_orders,oblivious_forced,3.2843,250,1,
0.06,0.5,2,q1_customer_orders,predicate_injection,4.2913,250,1,
0.06,0.5,2,q1_customer_orders,pcqv_no_stats,4.1506,250,1,
0.06,0.5,2,q1_customer_orders,pcqv_forced,4.1068,250,1,
0.06,0.5,2,q1_customer_orders,pcqv,3.6936,250,1,
0.06,0.5,2,q1_customer_orders,oracle_order,3.8622,250,1,
0.06,0.5,2,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.5,2,q2_revenue_by_product,post_join_filter,5.2412,15,1,
0.06,0.5,2,q2_revenue_by_product,view_barrier,16.5702,15,1,
0.06,0.5,2,q2_revenue_by_product,oblivious_forced,5.7652,15,1,
0.06,0.5,2,q2_revenue_by_product,predicate_injection,2.2829,15,1,
0.06,0.5,2,q2_revenue_by_product,pcqv_no_stats,2.3359,15,1,
0.06,0.5,2,q2_revenue_by_product,pcqv_forced,2.1857,15,1,
0.06,0.5,2,q2_revenue_by_product,pcqv,2.1891,15,1,
0.06,0.5,2,q2_revenue_by_product,oracle_order,2.2873,15,1,
0.06,0.5,2,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.5,2,q3_support_tickets,post_join_filter,1.1379,224,1,
0.06,0.5,2,q3_support_tickets,view_barrier,2.7912,224,1,
0.06,0.5,2,q3_support_tickets,oblivious_forced,0.7354,224,1,
0.06,0.5,2,q3_support_tickets,predicate_injection,0.9933,224,1,
0.06,0.5,2,q3_support_tickets,pcqv_no_stats,1.0806,224,1,
0.06,0.5,2,q3_support_tickets,pcqv_forced,1.1383,224,1,
0.06,0.5,2,q3_support_tickets,pcqv,0.7028,224,1,
0.06,0.5,2,q3_support_tickets,oracle_order,0.7737,224,1,
0.06,0.5,2,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.5,2,q4_revenue_by_region,post_join_filter,9.6626,6,1,
0.06,0.5,2,q4_revenue_by_region,view_barrier,18.5117,6,1,
0.06,0.5,2,q4_revenue_by_region,oblivious_forced,9.4926,6,1,
0.06,0.5,2,q4_revenue_by_region,predicate_injection,17.9718,6,1,
0.06,0.5,2,q4_revenue_by_region,pcqv_no_stats,17.5601,6,1,
0.06,0.5,2,q4_revenue_by_region,pcqv_forced,18.3056,6,1,
0.06,0.5,2,q4_revenue_by_region,pcqv,18.0485,6,1,
0.06,0.5,2,q4_revenue_by_region,oracle_order,19.7346,6,1,
0.06,0.5,2,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.5,2,q5_high_value_segments,post_join_filter,3.4592,5,1,
0.06,0.5,2,q5_high_value_segments,view_barrier,4.6668,5,1,
0.06,0.5,2,q5_high_value_segments,oblivious_forced,3.251,5,1,
0.06,0.5,2,q5_high_value_segments,predicate_injection,5.0974,5,1,
0.06,0.5,2,q5_high_value_segments,pcqv_no_stats,1.9602,5,1,
0.06,0.5,2,q5_high_value_segments,pcqv_forced,2.2612,5,1,
0.06,0.5,2,q5_high_value_segments,pcqv,3.7608,5,1,
0.06,0.5,2,q5_high_value_segments,oracle_order,1.9113,5,1,
0.06,0.5,2,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.5,2,q6_lineitem_product_count,post_join_filter,9.104,8,1,
0.06,0.5,2,q6_lineitem_product_count,view_barrier,17.4739,8,1,
0.06,0.5,2,q6_lineitem_product_count,oblivious_forced,8.3647,8,1,
0.06,0.5,2,q6_lineitem_product_count,predicate_injection,18.6847,8,1,
0.06,0.5,2,q6_lineitem_product_count,pcqv_no_stats,20.2775,8,1,
0.06,0.5,2,q6_lineitem_product_count,pcqv_forced,20.203,8,1,
0.06,0.5,2,q6_lineitem_product_count,pcqv,20.5537,8,1,
0.06,0.5,2,q6_lineitem_product_count,oracle_order,18.6062,8,1,
0.06,0.5,2,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.5,2,q7_customer_summary,post_join_filter,1.5673,74,1,
0.06,0.5,2,q7_customer_summary,view_barrier,5.7614,74,1,
0.06,0.5,2,q7_customer_summary,oblivious_forced,2.0066,74,1,
0.06,0.5,2,q7_customer_summary,predicate_injection,0.9067,74,1,
0.06,0.5,2,q7_customer_summary,pcqv_no_stats,0.9903,74,1,
0.06,0.5,2,q7_customer_summary,pcqv_forced,0.9319,74,1,
0.06,0.5,2,q7_customer_summary,pcqv,0.7969,74,1,
0.06,0.5,2,q7_customer_summary,oracle_order,1.1681,74,1,
0.06,0.5,2,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.5,2,q8_sensitive_product_scan,post_join_filter,7.5578,38,1,
0.06,0.5,2,q8_sensitive_product_scan,view_barrier,11.7194,38,1,
0.06,0.5,2,q8_sensitive_product_scan,oblivious_forced,8.4445,38,1,
0.06,0.5,2,q8_sensitive_product_scan,predicate_injection,3.0389,38,1,
0.06,0.5,2,q8_sensitive_product_scan,pcqv_no_stats,3.4629,38,1,
0.06,0.5,2,q8_sensitive_product_scan,pcqv_forced,3.2869,38,1,
0.06,0.5,2,q8_sensitive_product_scan,pcqv,3.1596,38,1,
0.06,0.5,2,q8_sensitive_product_scan,oracle_order,3.1072,38,1,
0.06,0.5,2,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.5,2,q9_ticket_topic_segments,post_join_filter,1.898,25,1,
0.06,0.5,2,q9_ticket_topic_segments,view_barrier,3.6338,25,1,
0.06,0.5,2,q9_ticket_topic_segments,oblivious_forced,2.192,25,1,
0.06,0.5,2,q9_ticket_topic_segments,predicate_injection,1.844,25,1,
0.06,0.5,2,q9_ticket_topic_segments,pcqv_no_stats,1.4786,25,1,
0.06,0.5,2,q9_ticket_topic_segments,pcqv_forced,1.3677,25,1,
0.06,0.5,2,q9_ticket_topic_segments,pcqv,1.5653,25,1,
0.06,0.5,2,q9_ticket_topic_segments,oracle_order,1.5142,25,1,
0.06,0.5,2,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.5,2,q10_acl_customer_rows,post_join_filter,0.8149,179,1,
0.06,0.5,2,q10_acl_customer_rows,view_barrier,1.0165,179,1,
0.06,0.5,2,q10_acl_customer_rows,oblivious_forced,0.6267,179,1,
0.06,0.5,2,q10_acl_customer_rows,predicate_injection,0.4389,179,1,
0.06,0.5,2,q10_acl_customer_rows,pcqv_no_stats,0.4528,179,1,
0.06,0.5,2,q10_acl_customer_rows,pcqv_forced,0.5271,179,1,
0.06,0.5,2,q10_acl_customer_rows,pcqv,0.5539,179,1,
0.06,0.5,2,q10_acl_customer_rows,oracle_order,0.4386,179,1,
0.06,0.5,2,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.5,2,q11_order_ticket_bridge,post_join_filter,4.4063,30,1,
0.06,0.5,2,q11_order_ticket_bridge,view_barrier,7.4949,30,1,
0.06,0.5,2,q11_order_ticket_bridge,oblivious_forced,4.5126,30,1,
0.06,0.5,2,q11_order_ticket_bridge,predicate_injection,3.2479,30,1,
0.06,0.5,2,q11_order_ticket_bridge,pcqv_no_stats,3.5154,30,1,
0.06,0.5,2,q11_order_ticket_bridge,pcqv_forced,3.2265,30,1,
0.06,0.5,2,q11_order_ticket_bridge,pcqv,3.1896,30,1,
0.06,0.5,2,q11_order_ticket_bridge,oracle_order,3.2416,30,1,
0.06,0.5,2,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.5,2,q12_product_segment_revenue,post_join_filter,13.121,27,1,
0.06,0.5,2,q12_product_segment_revenue,view_barrier,19.7096,27,1,
0.06,0.5,2,q12_product_segment_revenue,oblivious_forced,14.7397,27,1,
0.06,0.5,2,q12_product_segment_revenue,predicate_injection,12.3187,27,1,
0.06,0.5,2,q12_product_segment_revenue,pcqv_no_stats,13.1822,27,1,
0.06,0.5,2,q12_product_segment_revenue,pcqv_forced,12.8304,27,1,
0.06,0.5,2,q12_product_segment_revenue,pcqv,11.806,27,1,
0.06,0.5,2,q12_product_segment_revenue,oracle_order,13.0163,27,1,
0.06,0.5,2,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.5,2,q13_order_lineitem_rows,post_join_filter,15.7632,300,1,
0.06,0.5,2,q13_order_lineitem_rows,view_barrier,13.8934,300,1,
0.06,0.5,2,q13_order_lineitem_rows,oblivious_forced,16.0958,300,1,
0.06,0.5,2,q13_order_lineitem_rows,predicate_injection,17.1817,300,1,
0.06,0.5,2,q13_order_lineitem_rows,pcqv_no_stats,15.8251,300,1,
0.06,0.5,2,q13_order_lineitem_rows,pcqv_forced,16.8773,300,1,
0.06,0.5,2,q13_order_lineitem_rows,pcqv,15.3645,300,1,
0.06,0.5,2,q13_order_lineitem_rows,oracle_order,15.4563,300,1,
0.06,0.5,2,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.5,2,q14_support_owner_rows,post_join_filter,1.8364,300,1,
0.06,0.5,2,q14_support_owner_rows,view_barrier,3.3912,300,1,
0.06,0.5,2,q14_support_owner_rows,oblivious_forced,1.7461,300,1,
0.06,0.5,2,q14_support_owner_rows,predicate_injection,1.6827,300,1,
0.06,0.5,2,q14_support_owner_rows,pcqv_no_stats,2.0481,300,1,
0.06,0.5,2,q14_support_owner_rows,pcqv_forced,1.8431,300,1,
0.06,0.5,2,q14_support_owner_rows,pcqv,1.7636,300,1,
0.06,0.5,2,q14_support_owner_rows,oracle_order,1.6961,300,1,
0.06,0.5,2,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.5,2,q15_clearance_product_rows,post_join_filter,1.2659,42,1,
0.06,0.5,2,q15_clearance_product_rows,view_barrier,12.0514,42,1,
0.06,0.5,2,q15_clearance_product_rows,oblivious_forced,1.3619,42,1,
0.06,0.5,2,q15_clearance_product_rows,predicate_injection,1.3258,42,1,
0.06,0.5,2,q15_clearance_product_rows,pcqv_no_stats,1.3854,42,1,
0.06,0.5,2,q15_clearance_product_rows,pcqv_forced,1.4124,42,1,
0.06,0.5,2,q15_clearance_product_rows,pcqv,1.2876,42,1,
0.06,0.5,2,q15_clearance_product_rows,oracle_order,1.2536,42,1,
0.06,0.5,2,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.5,2,q16_region_product_mix,post_join_filter,16.4584,54,1,
0.06,0.5,2,q16_region_product_mix,view_barrier,24.0842,54,1,
0.06,0.5,2,q16_region_product_mix,oblivious_forced,23.8218,54,1,
0.06,0.5,2,q16_region_product_mix,predicate_injection,9.1097,54,1,
0.06,0.5,2,q16_region_product_mix,pcqv_no_stats,18.4416,54,1,
0.06,0.5,2,q16_region_product_mix,pcqv_forced,16.7971,54,1,
0.06,0.5,2,q16_region_product_mix,pcqv,9.5143,54,1,
0.06,0.5,2,q16_region_product_mix,oracle_order,18.6201,54,1,
0.06,0.5,3,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.5,3,q1_customer_orders,post_join_filter,1.9834,179,1,
0.06,0.5,3,q1_customer_orders,view_barrier,12.0945,179,1,
0.06,0.5,3,q1_customer_orders,oblivious_forced,2.3167,179,1,
0.06,0.5,3,q1_customer_orders,predicate_injection,1.7869,179,1,
0.06,0.5,3,q1_customer_orders,pcqv_no_stats,2.1304,179,1,
0.06,0.5,3,q1_customer_orders,pcqv_forced,1.7776,179,1,
0.06,0.5,3,q1_customer_orders,pcqv,1.7253,179,1,
0.06,0.5,3,q1_customer_orders,oracle_order,1.7285,179,1,
0.06,0.5,3,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.5,3,q2_revenue_by_product,post_join_filter,4.5099,13,1,
0.06,0.5,3,q2_revenue_by_product,view_barrier,14.0507,13,1,
0.06,0.5,3,q2_revenue_by_product,oblivious_forced,5.0114,13,1,
0.06,0.5,3,q2_revenue_by_product,predicate_injection,1.952,13,1,
0.06,0.5,3,q2_revenue_by_product,pcqv_no_stats,2.0173,13,1,
0.06,0.5,3,q2_revenue_by_product,pcqv_forced,2.1783,13,1,
0.06,0.5,3,q2_revenue_by_product,pcqv,2.0452,13,1,
0.06,0.5,3,q2_revenue_by_product,oracle_order,4.3647,13,1,
0.06,0.5,3,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.5,3,q3_support_tickets,post_join_filter,0.6096,177,1,
0.06,0.5,3,q3_support_tickets,view_barrier,1.8529,177,1,
0.06,0.5,3,q3_support_tickets,oblivious_forced,0.8682,177,1,
0.06,0.5,3,q3_support_tickets,predicate_injection,0.6937,177,1,
0.06,0.5,3,q3_support_tickets,pcqv_no_stats,0.7624,177,1,
0.06,0.5,3,q3_support_tickets,pcqv_forced,0.5777,177,1,
0.06,0.5,3,q3_support_tickets,pcqv,0.6192,177,1,
0.06,0.5,3,q3_support_tickets,oracle_order,0.7088,177,1,
0.06,0.5,3,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.5,3,q4_revenue_by_region,post_join_filter,3.9768,6,1,
0.06,0.5,3,q4_revenue_by_region,view_barrier,13.7684,6,1,
0.06,0.5,3,q4_revenue_by_region,oblivious_forced,4.2454,6,1,
0.06,0.5,3,q4_revenue_by_region,predicate_injection,7.4072,6,1,
0.06,0.5,3,q4_revenue_by_region,pcqv_no_stats,6.3806,6,1,
0.06,0.5,3,q4_revenue_by_region,pcqv_forced,6.9155,6,1,
0.06,0.5,3,q4_revenue_by_region,pcqv,6.8728,6,1,
0.06,0.5,3,q4_revenue_by_region,oracle_order,5.5801,6,1,
0.06,0.5,3,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.5,3,q5_high_value_segments,post_join_filter,2.6727,5,1,
0.06,0.5,3,q5_high_value_segments,view_barrier,2.2758,5,1,
0.06,0.5,3,q5_high_value_segments,oblivious_forced,2.5909,5,1,
0.06,0.5,3,q5_high_value_segments,predicate_injection,2.3442,5,1,
0.06,0.5,3,q5_high_value_segments,pcqv_no_stats,1.3674,5,1,
0.06,0.5,3,q5_high_value_segments,pcqv_forced,1.447,5,1,
0.06,0.5,3,q5_high_value_segments,pcqv,2.491,5,1,
0.06,0.5,3,q5_high_value_segments,oracle_order,2.2066,5,1,
0.06,0.5,3,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.5,3,q6_lineitem_product_count,post_join_filter,6.0885,8,1,
0.06,0.5,3,q6_lineitem_product_count,view_barrier,13.3728,8,1,
0.06,0.5,3,q6_lineitem_product_count,oblivious_forced,6.6357,8,1,
0.06,0.5,3,q6_lineitem_product_count,predicate_injection,5.3159,8,1,
0.06,0.5,3,q6_lineitem_product_count,pcqv_no_stats,5.8099,8,1,
0.06,0.5,3,q6_lineitem_product_count,pcqv_forced,5.8338,8,1,
0.06,0.5,3,q6_lineitem_product_count,pcqv,6.369,8,1,
0.06,0.5,3,q6_lineitem_product_count,oracle_order,5.9039,8,1,
0.06,0.5,3,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.5,3,q7_customer_summary,post_join_filter,1.4376,46,1,
0.06,0.5,3,q7_customer_summary,view_barrier,2.2546,46,1,
0.06,0.5,3,q7_customer_summary,oblivious_forced,1.282,46,1,
0.06,0.5,3,q7_customer_summary,predicate_injection,0.6308,46,1,
0.06,0.5,3,q7_customer_summary,pcqv_no_stats,0.5946,46,1,
0.06,0.5,3,q7_customer_summary,pcqv_forced,0.6593,46,1,
0.06,0.5,3,q7_customer_summary,pcqv,0.677,46,1,
0.06,0.5,3,q7_customer_summary,oracle_order,0.6048,46,1,
0.06,0.5,3,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.5,3,q8_sensitive_product_scan,post_join_filter,7.5372,34,1,
0.06,0.5,3,q8_sensitive_product_scan,view_barrier,11.7718,34,1,
0.06,0.5,3,q8_sensitive_product_scan,oblivious_forced,7.2438,34,1,
0.06,0.5,3,q8_sensitive_product_scan,predicate_injection,2.7018,34,1,
0.06,0.5,3,q8_sensitive_product_scan,pcqv_no_stats,2.8758,34,1,
0.06,0.5,3,q8_sensitive_product_scan,pcqv_forced,2.6905,34,1,
0.06,0.5,3,q8_sensitive_product_scan,pcqv,3.0974,34,1,
0.06,0.5,3,q8_sensitive_product_scan,oracle_order,2.8265,34,1,
0.06,0.5,3,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.5,3,q9_ticket_topic_segments,post_join_filter,1.4193,25,1,
0.06,0.5,3,q9_ticket_topic_segments,view_barrier,2.5421,25,1,
0.06,0.5,3,q9_ticket_topic_segments,oblivious_forced,1.3257,25,1,
0.06,0.5,3,q9_ticket_topic_segments,predicate_injection,1.3087,25,1,
0.06,0.5,3,q9_ticket_topic_segments,pcqv_no_stats,1.2964,25,1,
0.06,0.5,3,q9_ticket_topic_segments,pcqv_forced,1.2768,25,1,
0.06,0.5,3,q9_ticket_topic_segments,pcqv,1.2643,25,1,
0.06,0.5,3,q9_ticket_topic_segments,oracle_order,1.6579,25,1,
0.06,0.5,3,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.5,3,q10_acl_customer_rows,post_join_filter,0.6094,179,1,
0.06,0.5,3,q10_acl_customer_rows,view_barrier,0.8205,179,1,
0.06,0.5,3,q10_acl_customer_rows,oblivious_forced,0.5922,179,1,
0.06,0.5,3,q10_acl_customer_rows,predicate_injection,0.5653,179,1,
0.06,0.5,3,q10_acl_customer_rows,pcqv_no_stats,0.4967,179,1,
0.06,0.5,3,q10_acl_customer_rows,pcqv_forced,0.6489,179,1,
0.06,0.5,3,q10_acl_customer_rows,pcqv,1.7925,179,1,
0.06,0.5,3,q10_acl_customer_rows,oracle_order,0.501,179,1,
0.06,0.5,3,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.5,3,q11_order_ticket_bridge,post_join_filter,2.2461,30,1,
0.06,0.5,3,q11_order_ticket_bridge,view_barrier,3.5884,30,1,
0.06,0.5,3,q11_order_ticket_bridge,oblivious_forced,2.3247,30,1,
0.06,0.5,3,q11_order_ticket_bridge,predicate_injection,2.6058,30,1,
0.06,0.5,3,q11_order_ticket_bridge,pcqv_no_stats,2.0749,30,1,
0.06,0.5,3,q11_order_ticket_bridge,pcqv_forced,2.1494,30,1,
0.06,0.5,3,q11_order_ticket_bridge,pcqv,2.5135,30,1,
0.06,0.5,3,q11_order_ticket_bridge,oracle_order,2.3976,30,1,
0.06,0.5,3,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.5,3,q12_product_segment_revenue,post_join_filter,4.3019,27,1,
0.06,0.5,3,q12_product_segment_revenue,view_barrier,14.5071,27,1,
0.06,0.5,3,q12_product_segment_revenue,oblivious_forced,4.4425,27,1,
0.06,0.5,3,q12_product_segment_revenue,predicate_injection,8.0661,27,1,
0.06,0.5,3,q12_product_segment_revenue,pcqv_no_stats,4.2947,27,1,
0.06,0.5,3,q12_product_segment_revenue,pcqv_forced,6.3698,27,1,
0.06,0.5,3,q12_product_segment_revenue,pcqv,7.2223,27,1,
0.06,0.5,3,q12_product_segment_revenue,oracle_order,4.2685,27,1,
0.06,0.5,3,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.5,3,q13_order_lineitem_rows,post_join_filter,7.3557,300,1,
0.06,0.5,3,q13_order_lineitem_rows,view_barrier,11.5764,300,1,
0.06,0.5,3,q13_order_lineitem_rows,oblivious_forced,4.3414,300,1,
0.06,0.5,3,q13_order_lineitem_rows,predicate_injection,4.1773,300,1,
0.06,0.5,3,q13_order_lineitem_rows,pcqv_no_stats,4.6066,300,1,
0.06,0.5,3,q13_order_lineitem_rows,pcqv_forced,4.8191,300,1,
0.06,0.5,3,q13_order_lineitem_rows,pcqv,4.4376,300,1,
0.06,0.5,3,q13_order_lineitem_rows,oracle_order,4.3472,300,1,
0.06,0.5,3,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.5,3,q14_support_owner_rows,post_join_filter,1.5279,300,1,
0.06,0.5,3,q14_support_owner_rows,view_barrier,2.4735,300,1,
0.06,0.5,3,q14_support_owner_rows,oblivious_forced,1.6822,300,1,
0.06,0.5,3,q14_support_owner_rows,predicate_injection,1.6619,300,1,
0.06,0.5,3,q14_support_owner_rows,pcqv_no_stats,1.638,300,1,
0.06,0.5,3,q14_support_owner_rows,pcqv_forced,1.6984,300,1,
0.06,0.5,3,q14_support_owner_rows,pcqv,1.6743,300,1,
0.06,0.5,3,q14_support_owner_rows,oracle_order,1.5632,300,1,
0.06,0.5,3,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.5,3,q15_clearance_product_rows,post_join_filter,1.4035,41,1,
0.06,0.5,3,q15_clearance_product_rows,view_barrier,11.0607,41,1,
0.06,0.5,3,q15_clearance_product_rows,oblivious_forced,1.6311,41,1,
0.06,0.5,3,q15_clearance_product_rows,predicate_injection,1.3289,41,1,
0.06,0.5,3,q15_clearance_product_rows,pcqv_no_stats,5.3262,41,1,
